date,open,close,high,low,volume
2024/11/26,93010.01,91965.16,94973.37,90791.1,57858.73138
2024/11/27,91965.16,95863.11,97208.21,91792.14,41153.42734
2024/11/28,95863.11,95643.98,96564,94640,28814.54357
2024/11/29,95643.99,97460,98619.99,95364.99,27701.78231
2024/11/30,97460,96407.99,97463.95,96092.01,14503.83306
2024/12/1,96407.99,97185.18,97836,95693.88,16938.60452
2024/12/2,97185.17,95840.62,98130,94395,37958.66981
2024/12/3,95840.61,95849.69,96305.52,93578.17,35827.32283
2024/12/4,95849.69,98587.32,99000,94587.83,43850.53728
2024/12/5,98587.32,96945.63,104088,90500,109921.7297
2024/12/6,96945.63,99740.84,101898.99,95981.72,45049.5331
2024/12/7,99740.84,99831.99,100439.18,98844,14931.9459
2024/12/8,99831.99,101109.59,101351,98657.7,14612.99688
2024/12/9,101109.6,97276.47,101215.93,94150.05,53949.11595
2024/12/10,97276.48,96593,98270,94256.54,51708.68933
2024/12/11,96593,101125,101888,95658.24,37753.78291
2024/12/12,101125,100004.29,102540,99311.64,29232.08745
2024/12/13,100004.29,101424.25,101895.26,99205,21904.03923
2024/12/14,101424.24,101420,102650,100609.41,14191.70326
2024/12/15,101420,104463.99,105250,101237.14,22228.92178
2024/12/16,104463.99,106058.66,107793.07,103333,41302.40274
2024/12/17,106058.65,106133.74,108353,105321.49,29064.93647
2024/12/18,106133.74,100204.01,106524.98,100000,50307.99755
2024/12/19,100204.01,97461.86,102800.11,95700,55147.398
2024/12/20,97461.86,97805.44,98233,92232.54,62884.1357
2024/12/21,97805.44,97291.99,99540.61,96398.39,23483.54143
2024/12/22,97292,95186.27,97448.08,94250.35,19353.83036
2024/12/23,95186.28,94881.47,96538.92,92520,32810.76703
2024/12/24,94881.47,98663.58,99487.99,93569.02,23674.22488
2024/12/25,98663.58,99429.6,99569.15,97632.02,14474.1651
2024/12/26,99429.61,95791.6,99963.7,95199.14,21192.36727
2024/12/27,95791.6,94299.03,97544.58,93500.01,26501.26429
2024/12/28,94299.03,95300,95733.99,94135.66,8385.8929
2024/12/29,95300,93738.2,95340,93009.52,13576.00578
2024/12/30,93738.19,92792.05,95024.5,91530.45,27619.4225
2024/12/31,92792.05,93576,96250,92033.73,19612.03389
2025/1/1,93576,94591.79,95151.15,92888,10373.32613
2025/1/2,94591.78,96984.79,97839.5,94392,21970.48948
2025/1/3,96984.79,98174.18,98976.91,96100.01,15253.82936
2025/1/4,98174.17,98220.5,98778.43,97514.79,8990.05651
2025/1/5,98220.51,98363.61,98836.85,97276.79,8095.63723
2025/1/6,98363.61,102235.6,102480,97920,25263.43375
2025/1/7,102235.6,96954.61,102724.38,96181.81,32059.87537
2025/1/8,96954.6,95060.61,97268.65,92500.9,33704.67894
2025/1/9,95060.61,92552.49,95382.32,91203.67,34544.83685
2025/1/10,92552.49,94726.11,95836,92206.02,31482.86424
2025/1/11,94726.1,94599.99,95050.94,93831.73,7047.9043
2025/1/12,94599.99,94545.06,95450.1,93711.19,8606.86622
2025/1/13,94545.07,94536.1,95940,89256.69,42619.56423
2025/1/14,94536.11,96560.86,97371,94346.22,27846.61753
2025/1/15,96560.85,100497.35,100681.94,96500,30509.99179
2025/1/16,100497.35,99987.3,100866.66,97335.13,27832.85317
2025/1/17,99987.3,104077.48,105865.22,99950.77,39171.85292
2025/1/18,104077.47,104556.23,104988.88,102277.55,24307.82998
2025/1/19,104556.23,101331.57,106422.43,99651.6,43397.28298
2025/1/20,101331.57,102260.01,109588,99550,89529.23173
2025/1/21,102260,106143.82,107240.81,100119.04,45941.02002
2025/1/22,106143.82,103706.66,106394.46,103339.12,22248.69254
2025/1/23,103706.66,103910.34,106850,101262.28,53953.12031
2025/1/24,103910.35,104870.5,107120,102750,23609.24017
2025/1/25,104870.51,104746.85,105286.52,104106.09,9068.32377
2025/1/26,104746.86,102620,105500,102520.44,9812.51238
2025/1/27,102620.01,102082.83,103260,97777.77,50758.1341
2025/1/28,102082.83,101335.52,103800,100272.68,22022.05765
2025/1/29,101335.52,103733.24,104782.68,101328.01,23155.35802
2025/1/30,103733.25,104722.94,106457.44,103278.54,19374.07472
2025/1/31,104722.94,102429.56,106012,101560,21983.18193
2025/2/1,102429.56,100635.65,102783.71,100279.51,12290.95747
2025/2/2,100635.66,97700.59,101456.6,96150,34619.49939
2025/2/3,97700.59,101328.52,102500.01,91231,75164.7385
2025/2/4,101328.51,97763.13,101732.31,96150,40267.98697
2025/2/5,97763.14,96612.43,99149,96155,26233.30444
2025/2/6,96612.44,96554.35,99120,95676.64,23515.20405
2025/2/7,96554.35,96506.8,100137.99,95620.34,31794.22065
2025/2/8,96506.8,96444.74,96880,95688,10147.24294
2025/2/9,96444.75,96462.75,97323.09,94713,14120.91613
2025/2/10,96462.75,97430.82,98345,95256,20572.87537
2025/2/11,97430.82,95778.2,98478.42,94876.88,18647.76379
2025/2/12,95778.21,97869.99,98119.99,94088.23,29151.16625
2025/2/13,97870,96608.14,98083.91,95217.36,19921.77616
2025/2/14,96608.13,97500.48,98826,96252.82,18173.02646
2025/2/15,97500.47,97569.66,97972.26,97223.58,7349.37683
2025/2/16,97569.67,96118.12,97704.47,96046.18,8191.4249
2025/2/17,96118.12,95780,97046.59,95205,16492.0451
2025/2/18,95780.01,95671.74,96753.91,93388.09,23368.19471
2025/2/19,95671.74,96644.37,96899.99,95029.99,16438.50954
2025/2/20,96644.37,98305,98711.36,96415.09,17057.39177
2025/2/21,98305.01,96181.98,99475,94871.95,32249.2814
2025/2/22,96181.99,96551.01,96980,95770.49,11268.17708
2025/2/23,96551.01,96258,96650,95227.94,10884.84913
2025/2/24,96258,91552.88,96500,91349.26,31550.10299
2025/2/25,91552.88,88680.4,92540.69,86050.99,78333.11111
2025/2/26,88680.39,84250.09,89414.15,82256.01,56893.54409
2025/2/27,84250.09,84708.58,87078.46,82716.49,42505.45439
2025/2/28,84708.57,84349.94,85120,78258.52,83648.03969
2025/3/1,84349.95,86064.53,86558,83824.78,25785.05464
2025/3/2,86064.54,94270,95000,85050.6,54889.09045
2025/3/3,94269.99,86220.61,94416.46,85117.11,59171.10218
